"","topic","language","term","platform","link","link_nr"
"19832","Landsat 9 satellite","ru","Спутник Landsat 9","youtube","_","2"
"19833","Landsat 9 satellite","ru","Спутник Landsat 9","youtube","_","3"
"19834","Landsat 9 satellite","ru","Спутник Landsat 9","youtube","_","4"
"19835","Landsat 9 satellite","ru","Спутник Landsat 9","dailymotion","_","0"
"19836","Landsat 9 satellite","ru","Спутник Landsat 9","dailymotion","_","1"
"19837","Landsat 9 satellite","ru","Спутник Landsat 9","dailymotion","_","2"
"19838","Landsat 9 satellite","ru","Спутник Landsat 9","dailymotion","_","3"
"19839","Landsat 9 satellite","ru","Спутник Landsat 9","dailymotion","_","4"
"19840","Landsat 9 satellite","pt","Satélite Landsat 9","youtube","_","0"
"19841","Landsat 9 satellite","pt","Satélite Landsat 9","youtube","_","1"
"19842","Landsat 9 satellite","pt","Satélite Landsat 9","youtube","_","2"
"19843","Landsat 9 satellite","pt","Satélite Landsat 9","youtube","_","3"
"19844","Landsat 9 satellite","pt","Satélite Landsat 9","youtube","_","4"
"19845","Landsat 9 satellite","pt","Satélite Landsat 9","dailymotion","_","0"
"19846","Landsat 9 satellite","pt","Satélite Landsat 9","dailymotion","_","1"
"19847","Landsat 9 satellite","pt","Satélite Landsat 9","dailymotion","_","2"
"19848","Landsat 9 satellite","pt","Satélite Landsat 9","dailymotion","_","3"
"19849","Landsat 9 satellite","pt","Satélite Landsat 9","dailymotion","_","4"
"19850","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","youtube","_","0"
"19851","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","youtube","_","1"
"19852","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","youtube","_","2"
"19853","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","youtube","_","3"
"19854","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","youtube","_","4"
"19855","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","dailymotion","_","0"
"19856","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","dailymotion","_","1"
"19857","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","dailymotion","_","2"
"19858","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","dailymotion","_","3"
"19859","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","dailymotion","_","4"
"19860","Landsat 9 satellite","de","Landsat 9 Satellit","youtube","_","0"
"19861","Landsat 9 satellite","de","Landsat 9 Satellit","youtube","_","1"
"19862","Landsat 9 satellite","de","Landsat 9 Satellit","youtube","_","2"
"19863","Landsat 9 satellite","de","Landsat 9 Satellit","youtube","_","3"
"19864","Landsat 9 satellite","de","Landsat 9 Satellit","youtube","_","4"
"19865","Landsat 9 satellite","de","Landsat 9 Satellit","dailymotion","_","0"
"19866","Landsat 9 satellite","de","Landsat 9 Satellit","dailymotion","_","1"
"19867","Landsat 9 satellite","de","Landsat 9 Satellit","dailymotion","_","2"
"19868","Landsat 9 satellite","de","Landsat 9 Satellit","dailymotion","_","3"
"19869","Landsat 9 satellite","de","Landsat 9 Satellit","dailymotion","_","4"
"19870","Landsat 9 satellite","jp","ランドサット9号衛星","youtube","_","0"
"19871","Landsat 9 satellite","jp","ランドサット9号衛星","youtube","_","1"
"19872","Landsat 9 satellite","jp","ランドサット9号衛星","youtube","_","2"
"19873","Landsat 9 satellite","jp","ランドサット9号衛星","youtube","_","3"
"19874","Landsat 9 satellite","jp","ランドサット9号衛星","youtube","_","4"
"19875","Landsat 9 satellite","jp","ランドサット9号衛星","dailymotion","_","0"
"19876","Landsat 9 satellite","jp","ランドサット9号衛星","dailymotion","_","1"
"19877","Landsat 9 satellite","jp","ランドサット9号衛星","dailymotion","_","2"
"19878","Landsat 9 satellite","jp","ランドサット9号衛星","dailymotion","_","3"
"19879","Landsat 9 satellite","jp","ランドサット9号衛星","dailymotion","_","4"
"19880","Landsat 9 satellite","id","Satelit Landsat 9","youtube","_","0"
"19881","Landsat 9 satellite","id","Satelit Landsat 9","youtube","_","1"
"19882","Landsat 9 satellite","id","Satelit Landsat 9","youtube","_","2"
"19883","Landsat 9 satellite","id","Satelit Landsat 9","youtube","_","3"
"19884","Landsat 9 satellite","id","Satelit Landsat 9","youtube","_","4"
"19885","Landsat 9 satellite","id","Satelit Landsat 9","dailymotion","_","0"
"19886","Landsat 9 satellite","id","Satelit Landsat 9","dailymotion","_","1"
"19887","Landsat 9 satellite","id","Satelit Landsat 9","dailymotion","_","2"
"19888","Landsat 9 satellite","id","Satelit Landsat 9","dailymotion","_","3"
"19889","Landsat 9 satellite","id","Satelit Landsat 9","dailymotion","_","4"
"19890","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","youtube","_","0"
"19891","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","youtube","_","1"
"19892","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","youtube","_","2"
"19893","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","youtube","_","3"
"19894","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","youtube","_","4"
"19895","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","dailymotion","_","0"
"19896","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","dailymotion","_","1"
"19897","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","dailymotion","_","2"
"19898","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","dailymotion","_","3"
"19899","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","dailymotion","_","4"
"19900","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","youtube","_","0"
"19901","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","youtube","_","1"
"19902","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","youtube","_","2"
"19903","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","youtube","_","3"
"19904","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","youtube","_","4"
"19905","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","dailymotion","_","0"
"19906","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","dailymotion","_","1"
"19907","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","dailymotion","_","2"
"19908","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","dailymotion","_","3"
"19909","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","dailymotion","_","4"
"19910","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","youtube","_","0"
"19911","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","youtube","_","1"
"19912","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","youtube","_","2"
"19913","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","youtube","_","3"
"19914","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","youtube","_","4"
"19915","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","dailymotion","_","0"
"19916","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","dailymotion","_","1"
"19917","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","dailymotion","_","2"
"19918","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","dailymotion","_","3"
"19919","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","dailymotion","_","4"
"19920","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","youtube","_","0"
"19921","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","youtube","_","1"
"19922","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","youtube","_","2"
"19923","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","youtube","_","3"
"19924","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","youtube","_","4"
"19925","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","dailymotion","_","0"
"19926","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","dailymotion","_","1"
"19927","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","dailymotion","_","2"
"19928","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","dailymotion","_","3"
"19929","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","dailymotion","_","4"
"19930","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","youtube","_","0"
"19931","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","youtube","_","1"
"19932","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","youtube","_","2"
"19933","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","youtube","_","3"
"19934","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","youtube","_","4"
"19935","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","dailymotion","_","0"
"19936","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","dailymotion","_","1"
"19937","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","dailymotion","_","2"
"19938","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","dailymotion","_","3"
"19939","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","dailymotion","_","4"
"19940","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","youtube","_","0"
"19941","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","youtube","_","1"
"19942","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","youtube","_","2"
"19943","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","youtube","_","3"
"19944","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","youtube","_","4"
"19945","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","dailymotion","_","0"
"19946","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","dailymotion","_","1"
"19947","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","dailymotion","_","2"
"19948","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","dailymotion","_","3"
"19949","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","dailymotion","_","4"
"19950","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","youtube","_","0"
"19951","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","youtube","_","1"
"19952","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","youtube","_","2"
"19953","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","youtube","_","3"
"19954","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","youtube","_","4"
"19955","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","dailymotion","_","0"
"19956","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","dailymotion","_","1"
"19957","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","dailymotion","_","2"
"19958","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","dailymotion","_","3"
"19959","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","dailymotion","_","4"
"19960","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","youtube","_","0"
"19961","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","youtube","_","1"
"19962","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","youtube","_","2"
"19963","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","youtube","_","3"
"19964","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","youtube","_","4"
"19965","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","dailymotion","_","0"
"19966","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","dailymotion","_","1"
"19967","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","dailymotion","_","2"
"19968","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","dailymotion","_","3"
"19969","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","dailymotion","_","4"
"19970","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","youtube","_","0"
"19971","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","youtube","_","1"
"19972","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","youtube","_","2"
"19973","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","youtube","_","3"
"19974","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","youtube","_","4"
"19975","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","dailymotion","_","0"
"19976","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","dailymotion","_","1"
"19977","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","dailymotion","_","2"
"19978","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","dailymotion","_","3"
"19979","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","dailymotion","_","4"
"19980","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","youtube","_","0"
"19981","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","youtube","_","1"
"19982","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","youtube","_","2"
"19983","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","youtube","_","3"
"19984","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","youtube","_","4"
"19985","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","dailymotion","_","0"
"19986","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","dailymotion","_","1"
"19987","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","dailymotion","_","2"
"19988","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","dailymotion","_","3"
"19989","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","dailymotion","_","4"
"19990","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","youtube","_","0"
"19991","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","youtube","_","1"
"19992","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","youtube","_","2"
"19993","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","youtube","_","3"
"19994","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","youtube","_","4"
"19995","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","dailymotion","_","0"
"19996","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","dailymotion","_","1"
"19997","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","dailymotion","_","2"
"19998","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","dailymotion","_","3"
"19999","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","dailymotion","_","4"
"20000","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","youtube","_","0"
"20001","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","youtube","_","1"
"20002","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","youtube","_","2"
"20003","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","youtube","_","3"
"20004","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","youtube","_","4"
"20005","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","dailymotion","_","0"
"20006","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","dailymotion","_","1"
"20007","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","dailymotion","_","2"
"20008","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","dailymotion","_","3"
"20009","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","dailymotion","_","4"
"20010","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","youtube","_","0"
"20011","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","youtube","_","1"
"20012","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","youtube","_","2"
"20013","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","youtube","_","3"
"20014","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","youtube","_","4"
"20015","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","dailymotion","_","0"
"20016","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","dailymotion","_","1"
"20017","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","dailymotion","_","2"
"20018","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","dailymotion","_","3"
"20019","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","dailymotion","_","4"
"20020","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","youtube","_","0"
"20021","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","youtube","_","1"
"20022","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","youtube","_","2"
"20023","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","youtube","_","3"
"20024","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","youtube","_","4"
"20025","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","dailymotion","_","0"
"20026","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","dailymotion","_","1"
"20027","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","dailymotion","_","2"
"20028","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","dailymotion","_","3"
"20029","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","dailymotion","_","4"
"20030","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","youtube","_","0"
"20031","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","youtube","_","1"
"20032","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","youtube","_","2"
"20033","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","youtube","_","3"
"20034","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","youtube","_","4"
"20035","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","dailymotion","_","0"
"20036","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","dailymotion","_","1"
"20037","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","dailymotion","_","2"
"20038","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","dailymotion","_","3"
"20039","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","dailymotion","_","4"
"20040","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","youtube","_","0"
"20041","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","youtube","_","1"
"20042","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","youtube","_","2"
"20043","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","youtube","_","3"
"20044","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","youtube","_","4"
"20045","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","dailymotion","_","0"
"20046","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","dailymotion","_","1"
"20047","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","dailymotion","_","2"
"20048","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","dailymotion","_","3"
"20049","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","dailymotion","_","4"
"20050","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","youtube","_","0"
"20051","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","youtube","_","1"
"20052","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","youtube","_","2"
"20053","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","youtube","_","3"
"20054","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","youtube","_","4"
"20055","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","dailymotion","_","0"
"20056","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","dailymotion","_","1"
"20057","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","dailymotion","_","2"
"20058","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","dailymotion","_","3"
"20059","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","dailymotion","_","4"
"20060","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","youtube","_","0"
"20061","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","youtube","_","1"
"20062","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","youtube","_","2"
"20063","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","youtube","_","3"
"20064","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","youtube","_","4"
"20065","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","dailymotion","_","0"
"20066","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","dailymotion","_","1"
"20067","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","dailymotion","_","2"
"20068","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","dailymotion","_","3"
"20069","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","dailymotion","_","4"
"20070","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","youtube","_","0"
"20071","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","youtube","_","1"
"20072","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","youtube","_","2"
"20073","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","youtube","_","3"
"20074","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","youtube","_","4"
"20075","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","dailymotion","_","0"
"20076","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","dailymotion","_","1"
"20077","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","dailymotion","_","2"
"20078","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","dailymotion","_","3"
"20079","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","dailymotion","_","4"
"20080","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","youtube","_","0"
"20081","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","youtube","_","1"
"20082","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","youtube","_","2"
"20083","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","youtube","_","3"
"20084","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","youtube","_","4"
"20085","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","dailymotion","_","0"
"20086","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","dailymotion","_","1"
"20087","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","dailymotion","_","2"
"20088","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","dailymotion","_","3"
"20089","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","dailymotion","_","4"
"20090","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","youtube","_","0"
"20091","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","youtube","_","1"
"20092","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","youtube","_","2"
"20093","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","youtube","_","3"
"20094","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","youtube","_","4"
"20095","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","dailymotion","_","0"
"20096","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","dailymotion","_","1"
"20097","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","dailymotion","_","2"
"20098","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","dailymotion","_","3"
"20099","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","dailymotion","_","4"
"20100","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","youtube","_","0"
"20101","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","youtube","_","1"
"20102","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","youtube","_","2"
"20103","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","youtube","_","3"
"20104","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","youtube","_","4"
"20105","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","dailymotion","_","0"
"20106","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","dailymotion","_","1"
"20107","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","dailymotion","_","2"
