"","topic","language","term","platform","link","link_nr"
"33834","Pentagon leaked videos","es","Videos filtrados del Pentágono","youtube","_","4"
"33835","Pentagon leaked videos","es","Videos filtrados del Pentágono","dailymotion","_","0"
"33836","Pentagon leaked videos","es","Videos filtrados del Pentágono","dailymotion","_","1"
"33837","Pentagon leaked videos","es","Videos filtrados del Pentágono","dailymotion","_","2"
"33838","Pentagon leaked videos","es","Videos filtrados del Pentágono","dailymotion","_","3"
"33839","Pentagon leaked videos","es","Videos filtrados del Pentágono","dailymotion","_","4"
"33840","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","youtube","_","0"
"33841","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","youtube","_","1"
"33842","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","youtube","_","2"
"33843","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","youtube","_","3"
"33844","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","youtube","_","4"
"33845","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","dailymotion","_","0"
"33846","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","dailymotion","_","1"
"33847","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","dailymotion","_","2"
"33848","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","dailymotion","_","3"
"33849","Pentagon leaked videos","ar","البنتاغون سرب مقاطع فيديو","dailymotion","_","4"
"33850","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","youtube","_","0"
"33851","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","youtube","_","1"
"33852","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","youtube","_","2"
"33853","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","youtube","_","3"
"33854","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","youtube","_","4"
"33855","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","dailymotion","_","0"
"33856","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","dailymotion","_","1"
"33857","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","dailymotion","_","2"
"33858","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","dailymotion","_","3"
"33859","Pentagon leaked videos","bn","পেন্টাগনের ভিডিও ফাঁস","dailymotion","_","4"
"33860","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","youtube","_","0"
"33861","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","youtube","_","1"
"33862","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","youtube","_","2"
"33863","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","youtube","_","3"
"33864","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","youtube","_","4"
"33865","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","dailymotion","_","0"
"33866","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","dailymotion","_","1"
"33867","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","dailymotion","_","2"
"33868","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","dailymotion","_","3"
"33869","Pentagon leaked videos","fr","Le Pentagone a divulgué des vidéos","dailymotion","_","4"
"33870","Pentagon leaked videos","ru","Пентагон слил видео","youtube","_","0"
"33871","Pentagon leaked videos","ru","Пентагон слил видео","youtube","_","1"
"33872","Pentagon leaked videos","ru","Пентагон слил видео","youtube","_","2"
"33873","Pentagon leaked videos","ru","Пентагон слил видео","youtube","_","3"
"33874","Pentagon leaked videos","ru","Пентагон слил видео","youtube","_","4"
"33875","Pentagon leaked videos","ru","Пентагон слил видео","dailymotion","_","0"
"33876","Pentagon leaked videos","ru","Пентагон слил видео","dailymotion","_","1"
"33877","Pentagon leaked videos","ru","Пентагон слил видео","dailymotion","_","2"
"33878","Pentagon leaked videos","ru","Пентагон слил видео","dailymotion","_","3"
"33879","Pentagon leaked videos","ru","Пентагон слил видео","dailymotion","_","4"
"33880","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","youtube","_","0"
"33881","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","youtube","_","1"
"33882","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","youtube","_","2"
"33883","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","youtube","_","3"
"33884","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","youtube","_","4"
"33885","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","dailymotion","_","0"
"33886","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","dailymotion","_","1"
"33887","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","dailymotion","_","2"
"33888","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","dailymotion","_","3"
"33889","Pentagon leaked videos","pt","Vídeos vazados do Pentágono","dailymotion","_","4"
"33890","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","youtube","_","0"
"33891","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","youtube","_","1"
"33892","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","youtube","_","2"
"33893","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","youtube","_","3"
"33894","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","youtube","_","4"
"33895","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","dailymotion","_","0"
"33896","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","dailymotion","_","1"
"33897","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","dailymotion","_","2"
"33898","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","dailymotion","_","3"
"33899","Pentagon leaked videos","ur","پینٹاگون نے ویڈیو لیک کردی۔","dailymotion","_","4"
"33900","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","youtube","_","0"
"33901","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","youtube","_","1"
"33902","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","youtube","_","2"
"33903","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","youtube","_","3"
"33904","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","youtube","_","4"
"33905","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","dailymotion","_","0"
"33906","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","dailymotion","_","1"
"33907","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","dailymotion","_","2"
"33908","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","dailymotion","_","3"
"33909","Pentagon leaked videos","de","Pentagon hat Videos durchgesickert","dailymotion","_","4"
"33910","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","youtube","_","0"
"33911","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","youtube","_","1"
"33912","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","youtube","_","2"
"33913","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","youtube","_","3"
"33914","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","youtube","_","4"
"33915","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","dailymotion","_","0"
"33916","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","dailymotion","_","1"
"33917","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","dailymotion","_","2"
"33918","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","dailymotion","_","3"
"33919","Pentagon leaked videos","jp","ペンタゴンがビデオを漏らした","dailymotion","_","4"
"33920","Pentagon leaked videos","id","Video bocoran Pentagon","youtube","_","0"
"33921","Pentagon leaked videos","id","Video bocoran Pentagon","youtube","_","1"
"33922","Pentagon leaked videos","id","Video bocoran Pentagon","youtube","_","2"
"33923","Pentagon leaked videos","id","Video bocoran Pentagon","youtube","_","3"
"33924","Pentagon leaked videos","id","Video bocoran Pentagon","youtube","_","4"
"33925","Pentagon leaked videos","id","Video bocoran Pentagon","dailymotion","_","0"
"33926","Pentagon leaked videos","id","Video bocoran Pentagon","dailymotion","_","1"
"33927","Pentagon leaked videos","id","Video bocoran Pentagon","dailymotion","_","2"
"33928","Pentagon leaked videos","id","Video bocoran Pentagon","dailymotion","_","3"
"33929","Pentagon leaked videos","id","Video bocoran Pentagon","dailymotion","_","4"
"33930","Tensions China Taiwan","en","Tensions China Taiwan","youtube","_","0"
"33931","Tensions China Taiwan","en","Tensions China Taiwan","youtube","_","1"
"33932","Tensions China Taiwan","en","Tensions China Taiwan","youtube","_","2"
"33933","Tensions China Taiwan","en","Tensions China Taiwan","youtube","_","3"
"33934","Tensions China Taiwan","en","Tensions China Taiwan","youtube","_","4"
"33935","Tensions China Taiwan","en","Tensions China Taiwan","dailymotion","_","0"
"33936","Tensions China Taiwan","en","Tensions China Taiwan","dailymotion","_","1"
"33937","Tensions China Taiwan","en","Tensions China Taiwan","dailymotion","_","2"
"33938","Tensions China Taiwan","en","Tensions China Taiwan","dailymotion","_","3"
"33939","Tensions China Taiwan","en","Tensions China Taiwan","dailymotion","_","4"
"33940","Tensions China Taiwan","zh-cn","紧张局势中国台湾","youtube","_","0"
"33941","Tensions China Taiwan","zh-cn","紧张局势中国台湾","youtube","_","1"
"33942","Tensions China Taiwan","zh-cn","紧张局势中国台湾","youtube","_","2"
"33943","Tensions China Taiwan","zh-cn","紧张局势中国台湾","youtube","_","3"
"33944","Tensions China Taiwan","zh-cn","紧张局势中国台湾","youtube","_","4"
"33945","Tensions China Taiwan","zh-cn","紧张局势中国台湾","dailymotion","_","0"
"33946","Tensions China Taiwan","zh-cn","紧张局势中国台湾","dailymotion","_","1"
"33947","Tensions China Taiwan","zh-cn","紧张局势中国台湾","dailymotion","_","2"
"33948","Tensions China Taiwan","zh-cn","紧张局势中国台湾","dailymotion","_","3"
"33949","Tensions China Taiwan","zh-cn","紧张局势中国台湾","dailymotion","_","4"
"33950","Tensions China Taiwan","hi","तनाव चीन ताइवान","youtube","_","0"
"33951","Tensions China Taiwan","hi","तनाव चीन ताइवान","youtube","_","1"
"33952","Tensions China Taiwan","hi","तनाव चीन ताइवान","youtube","_","2"
"33953","Tensions China Taiwan","hi","तनाव चीन ताइवान","youtube","_","3"
"33954","Tensions China Taiwan","hi","तनाव चीन ताइवान","youtube","_","4"
"33955","Tensions China Taiwan","hi","तनाव चीन ताइवान","dailymotion","_","0"
"33956","Tensions China Taiwan","hi","तनाव चीन ताइवान","dailymotion","_","1"
"33957","Tensions China Taiwan","hi","तनाव चीन ताइवान","dailymotion","_","2"
"33958","Tensions China Taiwan","hi","तनाव चीन ताइवान","dailymotion","_","3"
"33959","Tensions China Taiwan","hi","तनाव चीन ताइवान","dailymotion","_","4"
"33960","Tensions China Taiwan","es","Tensiones China Taiwán","youtube","_","0"
"33961","Tensions China Taiwan","es","Tensiones China Taiwán","youtube","_","1"
"33962","Tensions China Taiwan","es","Tensiones China Taiwán","youtube","_","2"
"33963","Tensions China Taiwan","es","Tensiones China Taiwán","youtube","_","3"
"33964","Tensions China Taiwan","es","Tensiones China Taiwán","youtube","_","4"
"33965","Tensions China Taiwan","es","Tensiones China Taiwán","dailymotion","_","0"
"33966","Tensions China Taiwan","es","Tensiones China Taiwán","dailymotion","_","1"
"33967","Tensions China Taiwan","es","Tensiones China Taiwán","dailymotion","_","2"
"33968","Tensions China Taiwan","es","Tensiones China Taiwán","dailymotion","_","3"
"33969","Tensions China Taiwan","es","Tensiones China Taiwán","dailymotion","_","4"
"33970","Tensions China Taiwan","ar","التوترات الصين تايوان","youtube","_","0"
"33971","Tensions China Taiwan","ar","التوترات الصين تايوان","youtube","_","1"
"33972","Tensions China Taiwan","ar","التوترات الصين تايوان","youtube","_","2"
"33973","Tensions China Taiwan","ar","التوترات الصين تايوان","youtube","_","3"
"33974","Tensions China Taiwan","ar","التوترات الصين تايوان","youtube","_","4"
"33975","Tensions China Taiwan","ar","التوترات الصين تايوان","dailymotion","_","0"
"33976","Tensions China Taiwan","ar","التوترات الصين تايوان","dailymotion","_","1"
"33977","Tensions China Taiwan","ar","التوترات الصين تايوان","dailymotion","_","2"
"33978","Tensions China Taiwan","ar","التوترات الصين تايوان","dailymotion","_","3"
"33979","Tensions China Taiwan","ar","التوترات الصين تايوان","dailymotion","_","4"
"33980","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","youtube","_","0"
"33981","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","youtube","_","1"
"33982","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","youtube","_","2"
"33983","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","youtube","_","3"
"33984","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","youtube","_","4"
"33985","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","dailymotion","_","0"
"33986","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","dailymotion","_","1"
"33987","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","dailymotion","_","2"
"33988","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","dailymotion","_","3"
"33989","Tensions China Taiwan","bn","উত্তেজনা চীন তাইওয়ান","dailymotion","_","4"
"33990","Tensions China Taiwan","fr","Tensions Chine Taïwan","youtube","_","0"
"33991","Tensions China Taiwan","fr","Tensions Chine Taïwan","youtube","_","1"
"33992","Tensions China Taiwan","fr","Tensions Chine Taïwan","youtube","_","2"
"33993","Tensions China Taiwan","fr","Tensions Chine Taïwan","youtube","_","3"
"33994","Tensions China Taiwan","fr","Tensions Chine Taïwan","youtube","_","4"
"33995","Tensions China Taiwan","fr","Tensions Chine Taïwan","dailymotion","_","0"
"33996","Tensions China Taiwan","fr","Tensions Chine Taïwan","dailymotion","_","1"
"33997","Tensions China Taiwan","fr","Tensions Chine Taïwan","dailymotion","_","2"
"33998","Tensions China Taiwan","fr","Tensions Chine Taïwan","dailymotion","_","3"
"33999","Tensions China Taiwan","fr","Tensions Chine Taïwan","dailymotion","_","4"
"34000","Tensions China Taiwan","ru","Напряженность Китай Тайвань","youtube","_","0"
"34001","Tensions China Taiwan","ru","Напряженность Китай Тайвань","youtube","_","1"
"34002","Tensions China Taiwan","ru","Напряженность Китай Тайвань","youtube","_","2"
"34003","Tensions China Taiwan","ru","Напряженность Китай Тайвань","youtube","_","3"
"34004","Tensions China Taiwan","ru","Напряженность Китай Тайвань","youtube","_","4"
"34005","Tensions China Taiwan","ru","Напряженность Китай Тайвань","dailymotion","_","0"
"34006","Tensions China Taiwan","ru","Напряженность Китай Тайвань","dailymotion","_","1"
"34007","Tensions China Taiwan","ru","Напряженность Китай Тайвань","dailymotion","_","2"
"34008","Tensions China Taiwan","ru","Напряженность Китай Тайвань","dailymotion","_","3"
"34009","Tensions China Taiwan","ru","Напряженность Китай Тайвань","dailymotion","_","4"
"34010","Tensions China Taiwan","pt","Tensões China Taiwan","youtube","_","0"
"34011","Tensions China Taiwan","pt","Tensões China Taiwan","youtube","_","1"
"34012","Tensions China Taiwan","pt","Tensões China Taiwan","youtube","_","2"
"34013","Tensions China Taiwan","pt","Tensões China Taiwan","youtube","_","3"
"34014","Tensions China Taiwan","pt","Tensões China Taiwan","youtube","_","4"
"34015","Tensions China Taiwan","pt","Tensões China Taiwan","dailymotion","_","0"
"34016","Tensions China Taiwan","pt","Tensões China Taiwan","dailymotion","_","1"
"34017","Tensions China Taiwan","pt","Tensões China Taiwan","dailymotion","_","2"
"34018","Tensions China Taiwan","pt","Tensões China Taiwan","dailymotion","_","3"
"34019","Tensions China Taiwan","pt","Tensões China Taiwan","dailymotion","_","4"
"34020","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","youtube","_","0"
"34021","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","youtube","_","1"
"34022","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","youtube","_","2"
"34023","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","youtube","_","3"
"34024","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","youtube","_","4"
"34025","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","dailymotion","_","0"
"34026","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","dailymotion","_","1"
"34027","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","dailymotion","_","2"
"34028","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","dailymotion","_","3"
"34029","Tensions China Taiwan","ur","کشیدگی چین تائیوان۔","dailymotion","_","4"
"34030","Tensions China Taiwan","de","Spannungen China Taiwan","youtube","_","0"
"34031","Tensions China Taiwan","de","Spannungen China Taiwan","youtube","_","1"
"34032","Tensions China Taiwan","de","Spannungen China Taiwan","youtube","_","2"
"34033","Tensions China Taiwan","de","Spannungen China Taiwan","youtube","_","3"
"34034","Tensions China Taiwan","de","Spannungen China Taiwan","youtube","_","4"
"34035","Tensions China Taiwan","de","Spannungen China Taiwan","dailymotion","_","0"
"34036","Tensions China Taiwan","de","Spannungen China Taiwan","dailymotion","_","1"
"34037","Tensions China Taiwan","de","Spannungen China Taiwan","dailymotion","_","2"
"34038","Tensions China Taiwan","de","Spannungen China Taiwan","dailymotion","_","3"
"34039","Tensions China Taiwan","de","Spannungen China Taiwan","dailymotion","_","4"
"34040","Tensions China Taiwan","jp","緊張中国台湾","youtube","_","0"
"34041","Tensions China Taiwan","jp","緊張中国台湾","youtube","_","1"
"34042","Tensions China Taiwan","jp","緊張中国台湾","youtube","_","2"
"34043","Tensions China Taiwan","jp","緊張中国台湾","youtube","_","3"
"34044","Tensions China Taiwan","jp","緊張中国台湾","youtube","_","4"
"34045","Tensions China Taiwan","jp","緊張中国台湾","dailymotion","_","0"
"34046","Tensions China Taiwan","jp","緊張中国台湾","dailymotion","_","1"
"34047","Tensions China Taiwan","jp","緊張中国台湾","dailymotion","_","2"
"34048","Tensions China Taiwan","jp","緊張中国台湾","dailymotion","_","3"
"34049","Tensions China Taiwan","jp","緊張中国台湾","dailymotion","_","4"
"34050","Tensions China Taiwan","id","Ketegangan Cina Taiwan","youtube","_","0"
"34051","Tensions China Taiwan","id","Ketegangan Cina Taiwan","youtube","_","1"
"34052","Tensions China Taiwan","id","Ketegangan Cina Taiwan","youtube","_","2"
"34053","Tensions China Taiwan","id","Ketegangan Cina Taiwan","youtube","_","3"
"34054","Tensions China Taiwan","id","Ketegangan Cina Taiwan","youtube","_","4"
"34055","Tensions China Taiwan","id","Ketegangan Cina Taiwan","dailymotion","_","0"
"34056","Tensions China Taiwan","id","Ketegangan Cina Taiwan","dailymotion","_","1"
"34057","Tensions China Taiwan","id","Ketegangan Cina Taiwan","dailymotion","_","2"
"34058","Tensions China Taiwan","id","Ketegangan Cina Taiwan","dailymotion","_","3"
"34059","Tensions China Taiwan","id","Ketegangan Cina Taiwan","dailymotion","_","4"
"34060","Intel Global chip crisis","en","Intel Global chip crisis","youtube","_","0"
"34061","Intel Global chip crisis","en","Intel Global chip crisis","youtube","_","1"
"34062","Intel Global chip crisis","en","Intel Global chip crisis","youtube","_","2"
"34063","Intel Global chip crisis","en","Intel Global chip crisis","youtube","_","3"
"34064","Intel Global chip crisis","en","Intel Global chip crisis","youtube","_","4"
"34065","Intel Global chip crisis","en","Intel Global chip crisis","dailymotion","_","0"
"34066","Intel Global chip crisis","en","Intel Global chip crisis","dailymotion","_","1"
"34067","Intel Global chip crisis","en","Intel Global chip crisis","dailymotion","_","2"
"34068","Intel Global chip crisis","en","Intel Global chip crisis","dailymotion","_","3"
"34069","Intel Global chip crisis","en","Intel Global chip crisis","dailymotion","_","4"
"34070","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","youtube","_","0"
"34071","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","youtube","_","1"
"34072","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","youtube","_","2"
"34073","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","youtube","_","3"
"34074","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","youtube","_","4"
"34075","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","dailymotion","_","0"
"34076","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","dailymotion","_","1"
"34077","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","dailymotion","_","2"
"34078","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","dailymotion","_","3"
"34079","Intel Global chip crisis","zh-cn","英特尔全球芯片危机","dailymotion","_","4"
"34080","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","youtube","_","0"
"34081","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","youtube","_","1"
"34082","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","youtube","_","2"
"34083","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","youtube","_","3"
"34084","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","youtube","_","4"
"34085","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","dailymotion","_","0"
"34086","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","dailymotion","_","1"
"34087","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","dailymotion","_","2"
"34088","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","dailymotion","_","3"
"34089","Intel Global chip crisis","hi","इंटेल ग्लोबल चिप संकट","dailymotion","_","4"
"34090","Intel Global chip crisis","es","Crisis global de chips de Intel","youtube","_","0"
"34091","Intel Global chip crisis","es","Crisis global de chips de Intel","youtube","_","1"
"34092","Intel Global chip crisis","es","Crisis global de chips de Intel","youtube","_","2"
"34093","Intel Global chip crisis","es","Crisis global de chips de Intel","youtube","_","3"
"34094","Intel Global chip crisis","es","Crisis global de chips de Intel","youtube","_","4"
"34095","Intel Global chip crisis","es","Crisis global de chips de Intel","dailymotion","_","0"
"34096","Intel Global chip crisis","es","Crisis global de chips de Intel","dailymotion","_","1"
"34097","Intel Global chip crisis","es","Crisis global de chips de Intel","dailymotion","_","2"
"34098","Intel Global chip crisis","es","Crisis global de chips de Intel","dailymotion","_","3"
"34099","Intel Global chip crisis","es","Crisis global de chips de Intel","dailymotion","_","4"
"34100","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","youtube","_","0"
"34101","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","youtube","_","1"
"34102","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","youtube","_","2"
"34103","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","youtube","_","3"
"34104","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","youtube","_","4"
"34105","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","dailymotion","_","0"
"34106","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","dailymotion","_","1"
"34107","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","dailymotion","_","2"
"34108","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","dailymotion","_","3"
"34109","Intel Global chip crisis","ar","أزمة رقائق إنتل العالمية","dailymotion","_","4"
"34110","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","youtube","_","0"
"34111","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","youtube","_","1"
"34112","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","youtube","_","2"
"34113","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","youtube","_","3"
"34114","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","youtube","_","4"
"34115","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","dailymotion","_","0"
"34116","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","dailymotion","_","1"
"34117","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","dailymotion","_","2"
"34118","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","dailymotion","_","3"
"34119","Intel Global chip crisis","bn","ইন্টেল গ্লোবাল চিপ সংকট","dailymotion","_","4"
"34120","Intel Global chip crisis","fr","Crise mondiale des puces Intel","youtube","_","0"
"34121","Intel Global chip crisis","fr","Crise mondiale des puces Intel","youtube","_","1"
"34122","Intel Global chip crisis","fr","Crise mondiale des puces Intel","youtube","_","2"
"34123","Intel Global chip crisis","fr","Crise mondiale des puces Intel","youtube","_","3"
"34124","Intel Global chip crisis","fr","Crise mondiale des puces Intel","youtube","_","4"
"34125","Intel Global chip crisis","fr","Crise mondiale des puces Intel","dailymotion","_","0"
"34126","Intel Global chip crisis","fr","Crise mondiale des puces Intel","dailymotion","_","1"
"34127","Intel Global chip crisis","fr","Crise mondiale des puces Intel","dailymotion","_","2"
"34128","Intel Global chip crisis","fr","Crise mondiale des puces Intel","dailymotion","_","3"
"34129","Intel Global chip crisis","fr","Crise mondiale des puces Intel","dailymotion","_","4"
"34130","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","youtube","_","0"
"34131","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","youtube","_","1"
"34132","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","youtube","_","2"
"34133","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","youtube","_","3"
"34134","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","youtube","_","4"
"34135","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","dailymotion","_","0"
"34136","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","dailymotion","_","1"
"34137","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","dailymotion","_","2"
"34138","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","dailymotion","_","3"
"34139","Intel Global chip crisis","ru","Глобальный кризис чипов Intel","dailymotion","_","4"
"34140","Intel Global chip crisis","pt","Crise global do chip Intel","youtube","_","0"
"34141","Intel Global chip crisis","pt","Crise global do chip Intel","youtube","_","1"
"34142","Intel Global chip crisis","pt","Crise global do chip Intel","youtube","_","2"
"34143","Intel Global chip crisis","pt","Crise global do chip Intel","youtube","_","3"
"34144","Intel Global chip crisis","pt","Crise global do chip Intel","youtube","_","4"
"34145","Intel Global chip crisis","pt","Crise global do chip Intel","dailymotion","_","0"
"34146","Intel Global chip crisis","pt","Crise global do chip Intel","dailymotion","_","1"
"34147","Intel Global chip crisis","pt","Crise global do chip Intel","dailymotion","_","2"
"34148","Intel Global chip crisis","pt","Crise global do chip Intel","dailymotion","_","3"
"34149","Intel Global chip crisis","pt","Crise global do chip Intel","dailymotion","_","4"
"34150","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","youtube","_","0"
"34151","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","youtube","_","1"
"34152","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","youtube","_","2"
"34153","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","youtube","_","3"
"34154","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","youtube","_","4"
"34155","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","dailymotion","_","0"
"34156","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","dailymotion","_","1"
"34157","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","dailymotion","_","2"
"34158","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","dailymotion","_","3"
"34159","Intel Global chip crisis","ur","انٹیل گلوبل چپ بحران","dailymotion","_","4"
